content,score
"Aplikasinya sangat bagus bisa menghasilkan uang, tapi tolong admin, koin di akun tiktok saya sudah tidak dapat berputar lagi dari kemarin hari rabu tanggal 15 januari 2025 mohon untuk segera atasi roda koin saya yang tidak bisa berputar",5
"over all bagus, cuman terkadang kenapa setelah saya membuka aplikasinya handphone menjadi lag/ngecrash, ya?",3
Kalok mau mbuka apk nya kadang kadang lama dan nggak bisa harus download ulang lagi.,2
"Kenapa tik tok kalo mau dibuka nggk bisa,harus di uninstall dulu terus diinstal lagi dibuka baru bisa masuk kek gitu terus tiap hari aneh",1
Aplikasi jelek sering kluar sendri .udah gitu sering ngelek padahal jaringan bagus kuota banyak tolong di perbaikin lagi,1
apasi ni aplikasi saya sudah mendownload nya berkali kali setiap saya hapus notif tiktok nya pasti saja gabisa masuk lagi aplikasi jelek ga guna,1
"Tiktoknya bgus, tp tolong dong min tiktoknya di perbaiki sering gak bisa di buka, harus bongkar pasang mulu.",3
TIK tok aneh sekarang video nya gak muncul muncul padahal jaringan bagus penyimpanan bagus,1
"Aplikasi ini sudah lama saya gunakan,,, tapi kenapan di tiktok shop nya tidak bisa pesan secara COD",4
"mohon untuk ngelag dan ngebug nya di perbaiki , karena terkadang saya mau masuk , hanya Stuck di logo tiktok",1
"Sering nge bug padahal wifi nya lancar, tolong di perbaiki lagiii",1
Apk nya dh bagus tapi mengapa saya nge stuck di gambar tiktok nya terus kalo mau buka tt nya harus download ulang pdh memo nya masi banyak,1
Saya masang PP (foto profil) ga bisa dan katanya itu pelanggaran padahal saya tidak pernah melakukan pelanggaran.. Tolong perbaiki lagi yh,3
"Ini bagus banget bisa chek out. 🩷sama tik tok, an loh Segitu aja ya😅😂",5
"Entah kenapa saat saya ganti hp fitur efek hanya ada yang lama dan tidak terbaru, dan juga tidak ada fitur foto padahal saya masih menggunakan akun yang sama dan hanya mengganti hp",3
"cara mengatasi stuck logo gimana woi,udh lebih dari 5× stuck logo.capek harus di hps dlu",1
"aplikasi yaa bagusss uyy tapii sayangnyaa di hp saya gabisa buat foto-foto fiturnya ilangg jadi susah kalo mau foto-foto,pdhl di tmpt adik saya ada fitur foto²nya TPI disaya gaada",5
"knp ya saya baru buka tiktok terus di akun saya ada tulisan ""layanan tidak tersedia"" tolong atasi masalah ini pihak tiktok soalnya banyak yg penting di akun saya itu",1
Ini hp ku yang ngelag apa apk nya yang macet.padahal sering keluar masuk TT bahkan setiap hari tapi kenapa suka tiba tiba lag kek kena virus.satu satunya jalan ya harus di hapus dulu abis itu di download ulang baru bisa masuk.kalo gak gitu gak bakalan berfungsi.,4
Kecewa sama tiktok shop.. pdhal saya GK pesen apa2.. tiba2 ada barang dtng. Cod 13rb.. kurir minta SM ponakan saya 55rb.. posisi saya lgi kluar. Ponakan yg terima.. pas saya selidiki. Akhirnya saya dpt no kurir tuh.. di.chat.. dia krm scran shot. Barang. Dri olshop 55rb.. pdhal brng yg saya trima. Dri bajakah.. kayaknya ada yg pake data sya.. udh brngnya cuma teh. Karduasa 2023 lg kurirnya namanya Muhammad hafiz,1
"kok kadang kadang loading nya lama ya, terus ga bisa ke buka, pas di download ulang masih sama,, mohon untuk di perbaiki😁🙏",5
Tolong tiktok di live banyak buq suara musik berubah kualitas di komal juga berubah lag,3
"apk tiktok ini sudah bagus, tapi sering ngebug, sering ketika sya mau buka tiktok selalu tidak bisa,, terpaksa harus hapus lalu download ulang, setelah itu baru bisa tiktok dibuka, mohon di perbaiki🙏",5
Aplikasinhya bagaimana sih kok tiba-tiba saja lalot dan keluar aplikasi terhenti coba diperbaiki lagi,1
"Tiktok memberi manfaat contohnya kita bisa melihat tutorial menggambar dan lain lain , juga bisa mengajarkan bahasa asing dan menambah teman yaitu komunikasi sosial",5
"TikTok sakarang makin gak jelas cok,gw paling muak kalo enak² lihat vt fyp tiba² masuk live sendiri gitu kan aneh cok,sama tambahin fitur hapus postingan ulang secara bersamaan dan bisa di pilih² Sebagian yang mau di hapus😴🥱",2
tiktok sekarang banyak nge leg nya.. HP sering error kalau bukan aplikasi tiktok langsung Hank harus di uninstall dulu,2
"TikTok kenapa yah sering banget gak bisa dibuka, kalo mau buka uninstall dulu trus dowload lagi, kesel banget....",1
"tik tok sekarang aplikasinya jelek , tolong dong di perbaiki",2
"Bagus cuman kadang² ngelag/ngeloading padahal jaringan lancar, mungkin karna kebanyakan fitur fitur dan fitur itu mungkin yg ngebuat ngelag dan tolong dung tiktok kalo update nya juga ngehilangin bug² tp sekarang bug nya masih ada '-'",3
"aplikasinya jelek sekarang, tidak bisa dibuka, ngeleag keluar sendiri terus, tolong diperbaiki",2
tiktok akhir² ini knp sii??? ngelag bgt kalo dibuka suka macet² trs muncul tulisan tiktok tidak menanggapi. padahal sblm² nya juga aman² aja tp akhir² ini tiba² kaya gitu plis malesin bgt sumpah,2
Lama masuk nya tiktok sekarang suka g bisa masuk arus uninstall download laghh baru bisa masa harus gituhh Mulu tolong dong perbaiki bung nya,2
"Banyak konten menghibur, tetapi saat beberapa lama kemudian, pas mau masuk, malah gak bisa, harus di download ulang dulu, baru bisa masuk",3
"Kenapa skrng tiap masuk tiktok hp malah lag trus mulai ulang,, terus kaya gtu, harus uninstall dl trus download ulang,, gtu aja terus...",2
Cocok kalok lagi gabut tapi saya tidak tau kalau bisa mendapat uang saat live atau membuat vidio dan tidak tau cara mengclaim uang tersebut jika kamu memberi kita tutorial bagai mana cara mengklaim uang dari tiktok saya kasih bintang 5,3
"saya suka semua fiturnya, yg gak saya suka itu waktu searching apa keluarnya apa, jadi mau cari informasi apapun itu sulit",3
"Bentar² update, tp lag nya gak ilang², yang ada muter² selalu pas scroll², parah.",1
"Tolong hapus verifikasi puzzle karna sering tidak dapat memverifikasi atau perbaiki masalah verifikasi, sebagian hp dengan kondisi custom room tidak bisa memverifikasi puzzle di tiktok shop",1
Tiktok tu di update bukannya lancar malah lemot kalo mau lihat tiktok tu udah pencet logo nya terus keluar sendiri,1
knp sekrg tiktok ini selalu klu di buka GK bisa di hpus dulu download ulang Bru kebuka aneh makin lama makin GK jelas,2
Apk ini sangat menghibur.. terima kasih semoga sukses selalu berikut jajaran nya. Mantaaap saya suka apk ini,5
Setelah update kok malah jd sering crash appnya🤦‍♀️ Padahal di hp vivo Ram.8/256. Sebelum update lancar2 aja🤦‍♀️,1
"sdh sering skli saya hapus instal hapus instal terus apk tiktok ini ,karna ngebugnya minta ampun sampai peluncuran sistem saya tidak berfungsi dngn baik,saya kira setelah di update bugnya berkurang,tapi nyatanya sama saja,saya agak kecewa sama tiktok yg sekarang,cobalah saya mohon diperbaiki dengan baik supaya tidak terjadi masalah di apk tiktok ini 🙏",1
"Heran,sekarang tiktok sering bgt vidionya ga bisa diputar,,hrus di close dulu lalu buka lagi baru bisa normal lagi",2
Bug bangettt!!!!! Gw ga ada fitur gambar dalam game,1
Aplikasi nya eror apa gmn aku mau bikin strek sama temenku gak walau udh chat setiap hari trs ak update malah tiktok ya gk bisa di buka cuma ada logonya saja tolong barui tiktok,2
Hallo developer knpa ya sistem COD di akun saya di matiikan pdhal saya tidak prnah cancel brng yg saya pesan mohon untuk di aktifkan biar bisa mempermudah saya untuk belanja🔥😈,5
Susah di dowlod ga tau kenapa dah lebih dri 10x ga bisa 😊😁 Mohon di perbaiki 🙏🙏,1
Bagus kok tiktok tapi knp y setiap habis di download harus di uninstall lagi soalnya GK bisa di pencet jadi tolong di perbaiki y,3
Aplikasi nyan sih mantap.....cuma terkadang secara tiba tiba gak tau kenapa terus gak bisa buka tanpa kita ketahui kendalanya apa!!!!!!,5
"Sejauh ini cukup bagus, kendala terkadang sering eror dan lag",5
"makin lama nih tiktok error mulu mana gabisa lagi buka apk nya, tolong lah perbaiki bug nya",2
"jujur aplikasi tiktok bagus,sangat bagus 👍 tapi knp akun tiktok sayaa udh 4 kali di block samaa tiktok padahal saya ga ngapa ngapain,jadi tolong ya tiktok buka blokir akun saya Terima kasi",5
"tolong di perbaiki masalah ini:saya lagi scrol trus yang lagi live trus saya scrol lagi tpi suara dari live tersebut ga ilang, ilang cuma sebentar tpi mengganggu",4
Tik tok sering ngeleg stiap dua hari skali sya harus unistal dan download ulang setelah 2 hari bgitu juga . Pengen tau kenapa sering bgitu ya tolong info dong trimakasih,5
pas di buka gabisa scroll ke bawah sama ke atas padahal kuota masih banyak tolong developer perbaiki secepatnya🙏🏻,3
Akhir akhir ini tiktok saya tidak kenak cuman keluar logonya doang setiap mau liat tiktok cuma keluar logo doang,1
Sering muncul tanda verifikasi tapi setiap diverifikasi selalu gagal,3
"bagus sih tapi sayang ada bug di hp aku, kalo bukak apknya hp selalu ngeleg sampai mati daya, dh lh males selalu harus download hapus demi nonton",1
"tiktok jelek aplikasinya sering, keluarsendiri,, makin sini aplikasi tiktok Error terus, keluar terus, lemooooot, coba di perbaiki lg min",1
"Baguss, yang awalnya suka bosen udh gaa, udh punya apk ini dri tahun 2018",5
Kenapa Keluar Kalimat Layanan Kami tidak Tersedia di Negara Anda . Udah hapus trus install lagi masih sama,1
Sebenarnya APK nya bagus .. tp belakangan sering lag dan stak di logo tiktok... hP saya sering eror karna apk ini,1
Parah sekarang tiktok ko haru update terus si. Terus sering keluar sendiri pas lagi nonton atau ma membuat konten.,3
"sering keluar sendiri,apalagi kalo lagi mau checkout malah keluar sendiri,loading nya lama bgt padahal jaringan bagus",3
"menurut ku tiktok nya udh bagus cuma ada bug nya aku kan udh seharian gak buka tiktok masa iya tiktok nya gak bisa dibuka udh 10 kali kyk gini, udh gt kalau lagi asik nonton live keluar Sendiri, dan setelah di update malah sama aja gak bisa dibuka lebih bagus tiktok lite sih menurut ku :( ku tp yaudh lah, diperbaiki aja ya",3
"Tolong di menu mengikuti, pengikut, dan teman sortir lebih spesifik. Semisal kita mengikuti orang terus dia tidak mengikuti kita, kita harus scroll/mencari jauh kebawah.",3
Bagusan yang dulu sekarang banyak eror nya aneh aplikasi pelopor dunia kok sering macet,2
Tolong versinya di perbaiki. Jd bisa nyaman di pake HP yg biasa.Tik tok sering ngelag d HP saya. Harus di uninstal dulu. Trus donlod lg. Kn ribet,4
"Aplikasinya udah bagus tapi pas mau lihat poin di tiktoknya loadingnya lama banget, tolonglah tiktok",4
"apk yang bagus tapi, suka ada bug yang keluar sendiri dari tiktok dan lain lain nya tapi ya bagus lah segini mah oke lahh",5
"tiktok semenjak kerjasama sama tokped barang gua jadi sering kena return grgr pengiriman nya lelet bgtt, benerin dong tolong, bukan sekali duakali paket gua di return grgr pengiriman lelet",1
"Apl kurang respon ,lelet dalam minggu ini sudah beberapa kali di hapus dan di isntal masih juga lelet bahkan lansung tidak terbuka ,,,mohon di peebaiki",2
Tiktok sekarang makin GK jelas gak dapat di buka harus hapus dulu dan install lagi baru bisa masuk sampak akun aku ilang loh ini tiktok saya mohon perbaiki lagi tiktok ini saya mohon tolong di baca,1
Coba kalau bisa seperti game mobilegend bisa dua koneksi . Wifi+data pasti lebih bagus,1
"Setelah di update malah ngelag, banyak bug",1
"Tolong dibenerin dong, akhir akhir ini tiktok cuma bisa masuk tapi cuma logo doang akhirnya harus hapus download gitu terus kalau mau pake",4
LAG BANGET PLSSS 😓😓 tolong yaa tiktok aku baru masuk terus tiba tiba keluar sendiri 😞 ini gatau hp aku yang lag apa gimana tapi hal itu terjadi terus terusan,2
"Pengguna tiktok ini gimana ya cara ngatasi video yang di masukan ke favorit tiba tiba beberapa hari video ini tidak tersedia, nah itu apa emang video nya di hapus sama orang nya atau dari tiktok nya?",2
Aku kasih bintang lima karna ini gampang untuk di scorol sama juga kalo masalah lelet hp ku emang udh lelet dan juga bisa kah di pakain offline mohon di jawab tiktok 🙏🏻🙏🏻,5
"HP saya kalo mau buka tiktok lama banget muncul video nya hanya tulisan tiktok setelah itu HP saya macet,patah patah terus menerus tolong Tiktok untuk perbaiki masalah ini",1
Setelah update tiktok jadi rusak ga bisa kebuka kenapa sih bikin kesal aja tapi gapapa deh jadi aku kasih bintang ⭐⭐⭐⭐,4
"Halo Team Tiktok tolong hapus akun tiktok ini, meresahkan orang tersebut punya akun telah memposting foto atau video saya tanpa izin. Saya lupa sandi, email, nomor telepon, dan bisa tolong direset sandi nya agar saya dapat login ke akun tersebut??",5
"Skarang ongkir mahal dan pengiriman nya jga lama udh pesen 2 kali ini udh satu Minggu gak datang,, mending di lazada dah ketauan 3.4 hari sampai",1
"aku mohon bantuannya, akun aku terkena pelanggaran komunitas, dikarenakan berkomentar yang tidak pantas, aku sudah melakukan banding namun hasilnya sama saja, aku hanya mengirim pesan ""pengen masukin ke termoss nasi rasanya"" padahal di komen tersebut tidak ada unsur kekerasan sama sekali, termos adalah wadah untuk menaruh nasi di dalamnya, yang jelas jelas itu tidak ada unsur kekerasannya sama sekali, aku mohon bantuannya agar akun aku bisa berkomentar lagi, nama akun aku @penjualtaigajah",2
"Apk ini cukup bagus, tapi saya cukup bolak balik yaa uninstal, pasang, uninstall pasang gegara pas buka tiktok ngelag 🙂",4
"Kenap makin di updet makin parah ini aplikasih, jika ingin masuk macet sekali, tolonglah yg bersangkupaut ditindak lanjuti, agar yg ram hepenya kecil juga bisa menikmati aplikasih ini🙏",2
"tiktok sekarang sangat susah untuk dibuka, saya seminggu bisa download sampe 5 kali, dan sekarang tiktok saya tidak bisa diunduh, tolong diperbaiki lagi ya.",1
Aplikasi tiktok luar biasa bagus dan keren bisa membantu menghasil kan dari konten dan iklan produk!!!,5
Capai aplikasi yg menyebalkan tapi aku suka dengan aplikasi tiktok setiap aplot vidio selalu bermasalah ujung ujungnya donlot lagi capai deeeeh,3
Aplikasi nya suka gx bisa di buka klo udh logout..harus di hapus terus download lg..semoga di perbaiki dh aplikasinya kya dlu,3
Semoga tiktok lebih baik lagi dalam menyaring pedoman komunitas. Agar informasi konten kreator lebih tersampaikan akurat dan terpercaya. Sejauh ini tiktok menyediakan informasi secara cepat dan akurat.,1
"Saya mau liat semua Artis tetapi pencarian nya keluarnya akun lenin pamer lubang, dan lain-lain dan jika video roblox pasti pencariannya 🇸 🇪 🇱 🇪 🇳 🇦 roblox, dan banyak orang yang sangat geram karna pasti 100℅ pencarian nya itu 👉",1
"Maaf tiktok tapi kenapa semakin kesini makin parah ya kun saya di ban permanen tapi saya gak pernah post video video aneh dan like yang aneh aneh, mohon untuk lebih baik lagi tik tok saya agak kecewa karena di akun saya sudah banyak teman yang sudah saya buat di sana",1
"Tolong dong pihak tiktok untuk di benarkan lagi karena semua keluhannya rata² hampir sama karena ngebug dan semacamnya, terimakasih",3
Saya ngundang temen pake kode referal saya.. pas temen udah instal.. lewat link saya.. di akun saya ga masuk notif nya.. akhir2 ini lag sampai logo saja..dan ngumpilin koin nya sering hilang,2
𝘉𝘢𝘨𝘶𝘴𝘴 𝘵𝘱𝘪 𝘴𝘶𝘭𝘢𝘱 𝘱𝘢𝘵𝘢𝘩 𝘱𝘢𝘵𝘢𝘩 𝘯𝘺𝘢 𝘫𝘥𝘪 𝘣𝘦𝘳 𝘧𝘪𝘭𝘵𝘦𝘳 𝘵𝘦𝘣𝘢𝘭 𝘵𝘰𝘭𝘰𝘯𝘨 𝘺𝘢 𝘱𝘦𝘳𝘣𝘢𝘪𝘬𝘪 😭😭😭😭😭😭😭😭 𝘎𝘢 𝘣𝘪𝘴𝘢 𝘯𝘨𝘦𝘥𝘪𝘵 𝘫𝘥𝘪 𝘯𝘺𝘩 😫😭,4
"Tolong di perbaiki masa setiap jarang buka tiktok, sekali masuk bug jadi mentok logo tiktok aj, di tambah ngelagg gajelass",5
kadang ska ng lag bkan karna jaringan apalagi memori jdi ny ska risi,3
"pas mau buka tiktok knp suka kembali sendiri? alhasil tiktoknya g bisa dibuka. tolong perbaiki, saya sudah kesal.",1
Hey tiktok kenapa sering logout sendiri terrus saya sudh login pas keluar dari tiktok mau masuk lagi login lagi kan ngeganggu banget,1
"Sekarang apl tiktok sering ngeleg, terus sering tidak menanggapi dan keluar sendiri. Makin susah aj",5
"Ini gmn sih?! padahal bbrapa hari lalu ga ada bug, udh enak lancar, tp ini malah ada bug lagi",1
Sering keluar aplikasi sendiri + mau komen susah tiba2 keyboard ilang pdhl klo lg ngetik di aplikasi lain lancar,2
"setiap ingin membuka pasti harus di down ulang dulu jika ingin menonton, itu membuat ruangan saya penuh",1
"Tolong segera diperbaiki..ada bug setelah update,hp menjadi lag ketika buka tiktok",3
"Awalnya bagus,tapi akhir2 ini gak bisa mulung koin jadi malas buka apk tik tok, semoga segera di perbaiki.",1
"Kurang banget , setiap pengen masuk keaplikasi kadang lama terus bikin hp aku ngelag teruskalo ngaaih pencarian itu yang dong aku search spiderman tapi malh keluar cewe sexy",3
menyenangkan bgt scroll tiktok tapi cepat bgt abis paket nya,3
"ih kenapa ya tiktok aku ga bisa ngechat akun lain gitu, gak bisa ngirim pesan, trus juga aku gak bisa belanja di tiktok, gimana nih?",4
Ya si emang tik tok ini bagus tpi kenapa pas nginstal itu lama banget jdi kyk gimana gituh,5
